anime_id,title,type,score,scored_by,status,episodes,start_date,end_date,source,members,favorites,episode_duration,total_duration,rating,sfw,approved,created_at,updated_at,start_year,start_season,real_start_date,real_end_date,broadcast_day,broadcast_time,genres,themes,demographics,studios,producers,licensors,synopsis,background,main_picture,url,trailer_url,title_english,title_japanese,title_synonyms
120,Fruits Basket,tv,7.69,277665,finished_airing,26,2001-07-05,2001-12-27,manga,527366,9305,0 days 00:24:00,0 days 10:24:00,pg_13,TRUE,TRUE,2005-11-11 14:34:51+00:00,2022-11-23 15:36:23+00:00,2001,summer,2001-07-05,2001-12-27,thursday,18:00:00,"['Drama', 'Romance', 'Supernatural']","['Love Polygon', 'School']",['Shoujo'],['Studio Deen'],"['TV Tokyo', 'Nihon Ad Systems', 'King Records']",['Funimation'],"After the accident in which she lost her mother, 16-year-old Tooru moves in with her grandfather, but due to his home being renovated, is unable to continue living with him. Claiming she will find someone to stay with but also fearing the criticism of her family and not wanting to burden any of her friends, Tooru resorts to secretly living on her own in a tent in the woods.

One night on her way back from work, she finds her tent buried underneath a landslide. Yuki Souma, the ""prince"" of her school, and his cousin Shigure Souma, a famous author, stumble across Tooru's situation and invite her to stay with them until her grandfather's home renovations are complete.

Upon arriving at the Souma house, Tooru discovers their secret: if a Souma is hugged by someone of the opposite gender, they temporarily transform into one of the animals of the zodiac! However, this strange phenomenon is no laughing matter; rather, it is a terrible curse that holds a dark history. As she continues her journey, meeting more members of the zodiac family, will Tooru's kindhearted yet resilient nature be enough to prepare her for what lies behind the Souma household's doors?

[Written by MAL Rewrite]",Fruits Basket won the 2001 Animage's Anime Grand Prix Award.,https://cdn.myanimelist.net/images/anime/4/75204l.jpg,https://myanimelist.net/anime/120/Fruits_Basket,,Fruits Basket,フルーツバスケット,['Furuba']
40046,Id:Invaded,tv,7.84,146835,finished_airing,13,2020-01-06,2020-03-23,original,349275,2783,0 days 00:24:50,0 days 05:22:50,r,TRUE,TRUE,2019-07-04 06:19:00+00:00,2022-12-28 00:57:39+00:00,2020,winter,2020-01-06,2020-03-23,monday,00:30:00,"['Mystery', 'Sci-Fi', 'Suspense']","['Adult Cast', 'Detective', 'Psychological']",[],['NAZ'],"['Toei Animation', 'BS11', 'Kadokawa Media House', 'NTT Plala', 'Kadokawa', 'Anima&Co.']",['Funimation'],"The Mizuhanome System is a highly advanced development that allows people to enter one of the most intriguing places in existence—the human mind. Through the use of so-called ""cognition particles"" left behind at a crime scene by the perpetrator, detectives from the specialized police squad Kura can manifest a criminal's unconscious mind as a bizarre stream of thoughts in a virtual world. Their task is to explore this psychological plane, called an ""id well,"" to reveal the identity of the culprit.

Not just anyone can enter the id wells; the prerequisite is that you must have killed someone yourself. Such is the case for former detective Akihito Narihisago, who is known as ""Sakaido"" inside the id wells. Once a respected member of the police, tragedy struck, and he soon found himself on the other side of the law.

Nevertheless, Narihisago continues to assist Kura in confinement. While his prodigious detective skills still prove useful toward investigations, Narihisago discovers that not everything is as it seems, as behind the seemingly standalone series of murder cases lurks a much more sinister truth.

[Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1889/105337l.jpg,https://myanimelist.net/anime/40046/Id_Invaded,https://www.youtube.com/watch?v=dnVZwj7ZBjs,ID: INVADED,ID:INVADED イド:インヴェイデッド,[]
34577,Nanatsu no Taizai: Imashime no Fukkatsu,tv,7.58,680574,finished_airing,24,2018-01-13,2018-06-30,manga,1088690,3750,0 days 00:24:27,0 days 09:46:48,pg_13,TRUE,TRUE,2016-12-18 13:42:34+00:00,2022-10-04 04:12:46+00:00,2018,winter,2018-01-13,2018-06-30,saturday,06:30:00,"['Action', 'Adventure', 'Fantasy']",[],['Shounen'],['A-1 Pictures'],"['Aniplex', 'Dentsu', 'Kodansha', 'Movic', 'Sammy']",[],"The fierce battle between Meliodas, the captain of the Seven Deadly Sins, and the Great Holy Knight Hendrickson has devastating consequences. Armed with the fragments necessary for the revival of the Demon Clan, Hendrickson breaks the seal, allowing the Commandments to escape, all of whom are mighty warriors working directly under the Demon King himself. Through a mysterious connection, Meliodas instantly identifies them; likewise, the 10 Commandments, too, seem to sense his presence.

As the demons leave a path of destruction in their wake, the Seven Deadly Sins must find a way to stop them before the Demon Clan drowns Britannia in blood and terror.

[Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/11/90089l.jpg,https://myanimelist.net/anime/34577/Nanatsu_no_Taizai__Imashime_no_Fukkatsu,https://www.youtube.com/watch?v=lgkv0Lqr-Iw,The Seven Deadly Sins: Revival of the Commandments,七つの大罪 戒めの復活,['Seven Deadly Sins Season 2']
30230,Diamond no Ace: Second Season,tv,8.3,73948,finished_airing,51,2015-04-06,2016-03-28,manga,133252,1053,0 days 00:24:00,0 days 20:24:00,pg_13,TRUE,TRUE,2015-03-02 06:03:11+00:00,2023-01-17 04:03:53+00:00,2015,spring,2015-04-06,2016-03-28,monday,18:00:00,['Sports'],"['School', 'Team Sports']",['Shounen'],"['Production I.G', 'Madhouse']","['TV Tokyo', 'Sotsu', 'Pony Canyon', 'Kodansha', 'AT-X']",[],"After the National Tournament, the Seidou High baseball team moves forward with uncertainty as the Fall season quickly approaches. In an attempt to build a stronger team centered around their new captain, fresh faces join the starting roster for the very first time. Previous losses weigh heavily on the minds of the veteran players as they continue their rigorous training, preparing for what will inevitably be their toughest season yet.
 
Rivals both new and old stand in their path as Seidou once again climbs their way toward the top, one game at a time. Needed now more than ever before, Furuya and Eijun must be determined to pitch with all their skill and strength in order to lead their team to victory. And this time, one of these young pitchers may finally claim that coveted title: ""The Ace of Seidou.""

[Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/9/74398l.jpg,https://myanimelist.net/anime/30230/Diamond_no_Ace__Second_Season,,Ace of Diamond: Second Season,ダイヤのA[エース]～Second Season～,"['Daiya no Ace: Second Season', 'Ace of the Diamond: 2nd Season']"
3927,Kidou Senshi Gundam 00 Second Season,tv,08.08,92277,finished_airing,25,2008-10-05,2009-03-29,original,147733,1369,0 days 00:24:14,0 days 10:05:50,r,TRUE,TRUE,2008-02-15 17:41:01+00:00,2022-11-07 16:41:02+00:00,2008,fall,2008-10-05,2009-03-29,,,"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Military', 'Space']",[],['Sunrise'],['Mainichi Broadcasting System'],['Bandai Entertainment'],"In the year 2311 AD, a world that once saw itself full of inter-continental conflict now stands unified, led by the Earth Sphere Federation (ESF). The ESF established a preventative military task force known as the A-Laws, tasking them with shutting down violent terrorist organizations. As they gain more and more legal authority, the A-Laws begin to twist the law to fit their own agenda, ruling the citizens of Earth with a heavy hand.

In response to the fascistic behavior of the A-Laws, the anti-terrorist group Celestial Being reappears. Led by state-of-the-art mobile suits known as Gundam, the pilots of Celestial Being wage a new war with the A-Laws, aiming to stop their tyrannical abuse of power.

Setsuna F. Seiei, pilot of the Gundam Exia, helps to lead the charge along with his fellow Gundam Meisters Lockon Stratos, Allelujah Haptism, and Tieria Erde. But in the process, Setsuna stumbles upon a conspiratorial plot spearheaded by a new faction, the Innovators, and must contend with his own old wounds and ghosts of the past in order to save a world that despises him.

[Written by MAL Rewrite]
",,https://cdn.myanimelist.net/images/anime/9/12782l.jpg,https://myanimelist.net/anime/3927/Kidou_Senshi_Gundam_00_Second_Season,https://www.youtube.com/watch?v=xW2ABXyl_jc,Mobile Suit Gundam 00: Second Season,機動戦士ガンダム00 セカンドシーズン,"['Kidou Senshi Gundam 00 2nd Season', 'Mobile Suit Gundam 00 2nd Season', 'Gundam 00 S2']"
530,Bishoujo Senshi Sailor Moon,tv,7.73,183342,finished_airing,46,1992-03-07,1993-02-27,manga,369361,10022,0 days 00:24:00,0 days 18:24:00,pg_13,TRUE,TRUE,2006-01-05 17:01:34+00:00,2022-10-11 09:33:15+00:00,1992,spring,1992-03-07,1993-02-27,saturday,19:00:00,"['Fantasy', 'Romance']","['Mahou Shoujo', 'Mythology']",['Shoujo'],['Toei Animation'],"['TV Asahi', 'Toei Advertising']","['ADV Films', 'VIZ Media', 'DiC Entertainment']","Usagi Tsukino is an average student and crybaby klutz who constantly scores low on her tests. Unexpectedly, her humdrum life is turned upside down when she saves a cat with a crescent moon on its head from danger. The cat, named Luna, later reveals that their meeting was not an accident: Usagi is destined to become Sailor Moon, a planetary guardian with the power to protect the Earth. Given a special brooch that allows her to transform, she must use her new powers to save the city from evil energy-stealing monsters sent by the malevolent Queen Beryl of the Dark Kingdom.

But getting accustomed to her powers and fighting villains are not the only things she has to worry about. She must find the lost princess of the Moon Kingdom, the other Sailor Guardians, and the Legendary Silver Crystal in order to save the planet from destruction.

[Written by MAL Rewrite]
",The series won the 1992 Animage's Anime Grand Prix Award.,https://cdn.myanimelist.net/images/anime/1440/92258l.jpg,https://myanimelist.net/anime/530/Bishoujo_Senshi_Sailor_Moon,https://www.youtube.com/watch?v=7lUnzJ30jDA,Sailor Moon,美少女戦士セーラームーン,['Pretty Soldier Sailor Moon']
49709,Fumetsu no Anata e Season 2,tv,08.08,80577,finished_airing,20,2022-10-23,2023-03-12,manga,250563,1463,0 days 00:25:00,0 days 08:20:00,r,TRUE,TRUE,2021-08-30 14:26:52+00:00,2023-03-12 13:00:40+00:00,2022,fall,2022-10-23,2023-03-12,sunday,19:00:00,"['Adventure', 'Drama', 'Supernatural']",[],['Shounen'],['Drive'],"['NHK', 'Kodansha', 'NHK Enterprises']",[],"After seeing enough death and tragedy, the immortal Fushi secludes himself on an island, defending himself from enemy Nokkers. However, instead of attacking Fushi in isolation, Nokkers begin targeting the settlements outside of his reach in hopes of luring him out. Soon, a group known as the Guardians—led by Hisame, the descendant of the deceased warrior Hayase—finds Fushi.

Inspired by how Fushi protected Janada Island from the Nokkers years ago, the Guardians have grown a considerable following and are recognized throughout the world. Initially reluctant, Fushi allows the Guardians to accompany him to the site of the Nokkers' recent attack. In their village, Fushi meets a few valuable allies, both new and old. But as the conflict with the Nokkers only leads to more loss, Fushi must find the inner strength to face his inevitable sorrow.

[Written by MAL Rewrite]","Fumetsu no Anata e 2nd Season was released in two volumes on Blu-ray and DVD from April 26, 2023 to July 26, 2023.",https://cdn.myanimelist.net/images/anime/1271/127700l.jpg,https://myanimelist.net/anime/49709/Fumetsu_no_Anata_e_Season_2,https://www.youtube.com/watch?v=fAiDXJPCcbk,To Your Eternity Season 2,不滅のあなたへ Season2,"['To Your Eternity 2nd Season', 'To You, the Immortal 2nd Season']"
34134,One Punch Man 2nd Season,tv,7.5,967486,finished_airing,12,2019-04-10,2019-07-03,web_manga,1609625,6343,0 days 00:23:50,0 days 04:46:00,r,TRUE,TRUE,2016-09-25 13:56:56+00:00,2022-10-23 09:19:36+00:00,2019,spring,2019-04-10,2019-07-03,wednesday,01:35:00,"['Action', 'Comedy']","['Adult Cast', 'Parody', 'Super Power']",['Seinen'],['J.C.Staff'],"['TV Tokyo', 'Good Smile Company', 'Shueisha', 'JR East Marketing & Communications', 'Bandai Namco Arts', 'Bandai Spirits']",['VIZ Media'],"In the wake of defeating Boros and his mighty army, Saitama has returned to his unremarkable everyday life in Z-City. However, unbeknownst to him, the number of monsters appearing is still continuously on the rise, putting a strain on the Hero Association's resources. Their top executives decide on the bold move of recruiting hoodlums in order to help in their battle. But during the first meeting with these potential newcomers, a mysterious man calling himself Garou makes his appearance. Claiming to be a monster, he starts mercilessly attacking the crowd.

The mysterious Garou continues his rampage against the Hero Association, crushing every hero he encounters. He turns out to be the legendary martial artist Silverfang's best former disciple and seems driven by unknown motives. Regardless, this beast of a man seems unstoppable. Intrigued by this puzzling new foe and with an insatiable thirst for money, Saitama decides to seize the opportunity and joins the interesting martial arts competition.

As the tournament commences and Garou continues his rampage, a new great menace reveals itself, threatening the entire human world. Could this finally be the earth-shattering catastrophe predicted by the great seer Madame Shibabawa?

[Written by MAL Rewrite]",The anime season adapts chapters 38 through 84 of the manga.,https://cdn.myanimelist.net/images/anime/1247/122044l.jpg,https://myanimelist.net/anime/34134/One_Punch_Man_2nd_Season,https://www.youtube.com/watch?v=NezvLw2gRAY,One Punch Man Season 2,ワンパンマン,"['One Punch-Man 2', 'One-Punch Man 2', 'OPM 2']"
17389,Kingdom 2nd Season,tv,8.32,58023,finished_airing,39,2013-06-08,2014-03-02,manga,119015,831,0 days 00:25:00,0 days 16:15:00,r,TRUE,TRUE,2013-02-05 20:05:12+00:00,2023-01-13 11:30:07+00:00,2013,summer,2013-06-08,2014-03-02,sunday,23:45:00,['Action'],"['Historical', 'Military']",['Seinen'],['Pierrot'],"['NHK', 'NHK Enterprises']",['Funimation'],"A year after the devastating battle against the formidable Zhao, the State of Qin has returned its focus to pursuing King Ying Zheng's ambition of conquering the other six states and unifying China. Their next target is Wei, a smaller state which stands as a geographic stepping stone for the sake of conquest.

Xin, now a three hundred man commander of the swiftly rising Fei Xin Unit, continues to seek out lofty achievements in order to garner recognition for himself and his soldiers, motivated by those previously lost in battle. In the preliminary battles ahead of Qin's invasion of Wei, Xin finds competition in other young commanders who are of a higher social status than him. Back in Qin, the royal palace faces turmoil as opposing factions begin to make their move against Ying Zheng's regime.

With their hands full both abroad and at home, Zheng and Xin must lead the way in this era of unending war, resolved to etch their names in history by creating a unified China.

[Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/13/53589l.jpg,https://myanimelist.net/anime/17389/Kingdom_2nd_Season,,Kingdom: Season 2,キングダム 第2シリーズ,"['Kingdom Hisho Hen', 'Kingdom: Dai 2 Series']"
9919,Ao no Exorcist,tv,7.49,1125046,finished_airing,25,2011-04-17,2011-10-02,manga,1866901,16748,0 days 00:24:05,0 days 10:02:05,pg_13,TRUE,TRUE,2010-11-29 19:19:26+00:00,2023-06-14 08:36:02+00:00,2011,spring,2011-04-17,2011-10-02,sunday,17:00:00,"['Action', 'Fantasy']","['Mythology', 'School']",['Shounen'],['A-1 Pictures'],"['Aniplex', 'Dentsu', 'Mainichi Broadcasting System', 'Movic', 'Sakura Create', 'Shueisha']",['Aniplex of America'],"Humans and demons are two sides of the same coin, as are Assiah and Gehenna, their respective worlds. The only way to travel between the realms is by the means of possession, like in ghost stories. However, Satan, the ruler of Gehenna, cannot find a suitable host to possess and therefore, remains imprisoned in his world. In a desperate attempt to conquer Assiah, he sends his son instead, intending for him to eventually grow into a vessel capable of possession by the demon king.

Ao no Exorcist follows Rin Okumura who appears to be an ordinary, somewhat troublesome teenager—that is until one day he is ambushed by demons. His world turns upside down when he discovers that he is in fact the very son of Satan and that his demon father wishes for him to return so they can conquer Assiah together. Not wanting to join the king of Gehenna, Rin decides to begin training to become an exorcist so that he can fight to defend Assiah alongside his brother Yukio.

[Written by MAL Rewrite]","Ao no Exorcist was licensed by Aniplex and simulcasted in North America. Due to the fact that the source material is on-going, the anime adaption of Ao no Exorcist diverges from it at key points, leading to an anime-exclusive ending.",https://cdn.myanimelist.net/images/anime/10/75195l.jpg,https://myanimelist.net/anime/9919/Ao_no_Exorcist,https://www.youtube.com/watch?v=ayLq7BKjQZU,Blue Exorcist,青の祓魔師(エクソシスト),['Ao no Futsumashi']
12431,Uchuu Kyoudai,tv,8.49,51561,finished_airing,99,2012-04-01,2014-03-22,manga,188310,3813,0 days 00:24:10,1 days 15:52:30,pg_13,TRUE,TRUE,2011-12-19 11:04:37+00:00,2023-05-23 19:29:06+00:00,2012,spring,2012-04-01,2014-03-22,sunday,07:00:00,"['Comedy', 'Sci-Fi']","['Adult Cast', 'Space', 'Workplace']",['Seinen'],['A-1 Pictures'],"['Yomiuri Telecasting', 'Trinity Sound']",['Sentai Filmworks'],"On a fateful summer night in 2006, Mutta Nanba and his younger brother Hibito witness what they believe to be a UFO flying toward the Moon. This impressing and unusual phenomenon leads both siblings vowing to become astronauts, with Hibito aiming for the Moon and Mutta, convinced that the eldest brother has to be one step ahead, for Mars.

Now an adult, life hasn't turned out how Mutta had pictured it: he is diligently working in an automotive company, whereas Hibito is on his way to be the very first Japanese man to step on the Moon. However, after losing his job, Mutta is presented with an unexpected opportunity to catch up to his younger brother when the Japanese Aerospace Exploration Agency, commonly known as JAXA, accepts his application to participate in the next astronaut selection. Despite self-doubts about his prospects, Mutta is unwilling to waste this chance of a lifetime, and thus embarks on an ambitious journey to fulfill the promise made 19 years ago.

[Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1290/135694l.jpg,https://myanimelist.net/anime/12431/Uchuu_Kyoudai,https://www.youtube.com/watch?v=ciS3fDqT1Vw,Space Brothers,宇宙兄弟,['Uchuu Kyodai']
210,Ranma ½,tv,7.76,118189,finished_airing,161,1989-04-15,1992-09-25,manga,247014,4003,0 days 00:24:00,2 days 16:24:00,r+,TRUE,TRUE,2005-11-12 07:17:41+00:00,2022-12-29 22:10:26+00:00,1989,spring,1989-04-15,1992-09-25,,,"['Action', 'Comedy', 'Fantasy']","['Magical Sex Shift', 'Martial Arts']",['Shounen'],['Studio Deen'],"['Shogakukan-Shueisha Productions', 'Kitty Films', 'Fuji TV', 'Shogakukan']",['VIZ Media'],"Ranma Saotome is a top-class martial artist and prodigy at the Saotome ""Anything-Goes"" school of martial arts. While training in China, he and his father meet a terrible fate when they accidentally fall into a cursed spring. Now, Ranma is cursed to turn into a girl when splashed with cold water, and only hot water can turn him back into a boy.

Things are only complicated further when Ranma discovers that his father has arranged for him to marry one of Soun Tendo's three daughters in order to secure the future of the Tendo dojo. Though Soun learns of Ranma's predicament, he is still determined to go ahead with the engagement, and chooses his youngest daughter Akane, who happens to be a skilled martial artist herself and is notorious for hating men.

Ranma ½ follows the hilarious adventures of Ranma and Akane as they encounter various opponents, meet new love interests, and find different ways to make each other angry, all while their engagement hangs over their head.

[Written by MAL Rewrite]",The 2011 live-action adaptation is produced by Nippon Television and is directed by Ryo Nishimura.,https://cdn.myanimelist.net/images/anime/13/6441l.jpg,https://myanimelist.net/anime/210/Ranma_½,https://www.youtube.com/watch?v=bjnLpR_jdQo,Ranma ½,らんま1/2,"['Ranma 1/2', 'Ranma ½ Nettou Hen']"
35972,Fairy Tail: Final Series,tv,7.57,237640,finished_airing,51,2018-10-07,2019-09-29,manga,485340,5004,0 days 00:23:50,0 days 20:15:30,pg_13,TRUE,TRUE,2017-07-20 17:19:05+00:00,2022-04-18 03:25:54+00:00,2018,fall,2018-10-07,2019-09-29,sunday,07:00:00,"['Action', 'Adventure', 'Fantasy']",[],['Shounen'],"['A-1 Pictures', 'Bridge', 'CloverWorks']","['TV Tokyo', 'Dentsu', 'Kodansha', 'Avex Pictures']",['Funimation'],"Although Fairy Tail has been disbanded and its members are now spread far across Fiore, Natsu Dragneel hasn't given up on reuniting the guild he and others once called home. Along with his companions Happy and Lucy Heartfilia, he will stop at nothing to keep Fairy Tail and its fiery spirit alive even as they face their most difficult trial yet—the invasion of Fiore by the Alvarez Empire's immense army and their all-too-familiar ruler.

[Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1536/93863l.jpg,https://myanimelist.net/anime/35972/Fairy_Tail__Final_Series,https://www.youtube.com/watch?v=PVrKCN3D_RY,Fairy Tail Final Series,FAIRY TAIL ファイナルシリーズ,"['Fairy Tail Season 3', 'Fairy Tail (2018)']"
22,Tennis no Oujisama,tv,7.86,82424,finished_airing,178,2001-10-10,2005-03-23,manga,179436,3029,0 days 00:22:30,2 days 18:45:00,pg_13,TRUE,TRUE,2005-11-11 01:21:51+00:00,2023-07-18 07:38:59+00:00,2001,fall,2001-10-10,2005-03-23,wednesday,19:00:00,['Sports'],['School'],['Shounen'],['Trans Arts'],"['Production I.G', 'Nihon Ad Systems']","['Funimation', 'VIZ Media']","At the request of his father, tennis prodigy Ryouma Echizen has returned from America and is ready to take the Japanese tennis scene by storm. Aiming to become the best tennis player in the country, he enrolls in Seishun Academy—home to one of the best middle school tennis teams in Japan. 

After Ryouma catches the captain's eye, he finds himself playing for a spot on the starting lineup in the intra-school ranking matches despite only being a freshman. Due to his age, the rest of the Seishun Boys' Tennis Team are initially reluctant to accept him, but his skill and determination convinces them to let him in.

Armed with their new ""super rookie,"" Seishun sets out to claim a spot in the National Tournament, hoping to take the coveted title for themselves. In order to do so, the team must qualify by playing through the Tokyo Prefectural and Kanto Regionals. Yet, the road ahead of them is shared by a plethora of strong schools, each playing tennis in unique ways for their own reasons. Ryouma and his teammates must learn to cooperate if they want to become the champions they aspire to be.

[Written by MAL Rewrite]","On April 24, 2007, Viz Media released the first DVD box set in the United States. An additional three box sets have been released since January 15, 2008. However, these four sets only contain 50 of the 178 episodes. On April 2, 2021, Funimation obtained licensing rights to the series and announced a new dub was in the works.",https://cdn.myanimelist.net/images/anime/6/21624l.jpg,https://myanimelist.net/anime/22/Tennis_no_Oujisama,,The Prince of Tennis,テニスの王子様,"['TeniPuri', 'PoT']"
532,Bishoujo Senshi Sailor Moon S,tv,7.89,76146,finished_airing,38,1994-03-19,1995-02-25,manga,142556,1416,0 days 00:24:00,0 days 15:12:00,pg_13,TRUE,TRUE,2006-01-05 17:04:19+00:00,2022-11-28 10:16:16+00:00,1994,spring,1994-03-19,1995-02-25,,,"['Fantasy', 'Romance']",['Mahou Shoujo'],['Shoujo'],['Toei Animation'],"['TV Asahi', 'Toei Advertising']","['VIZ Media', 'Geneon Entertainment USA']","The Sailor Guardians and their leader, Sailor Moon, continue their duty of protecting Earth from any who would dare cause it harm. However, Sailor Mars' apocalyptic visions and the appearance of two new guardians—Sailor Neptune and Sailor Uranus—signal that a new battle will soon begin.
 
These newcomers seek three Talismans that are inside the Pure Heart Crystals within human beings. Once brought together, these objects form The Holy Grail, a magical relic with extraordinary abilities. They want to use the Grail to save the world, but an evil organization known as the Death Busters seeks its power for their own desires.

The removal of a Talisman from a person's Heart Crystal will cause their death, something that Uranus and Neptune see as a necessary sacrifice to form the Grail, while Sailor Moon and her group deem it unforgivable. But can any sacrifice be worth the cost if it saves the lives of the entire human race?

[Written by MAL Rewrite]
",,https://cdn.myanimelist.net/images/anime/1077/92346l.jpg,https://myanimelist.net/anime/532/Bishoujo_Senshi_Sailor_Moon_S,,Sailor Moon S,美少女戦士セーラームーン S,['Pretty Soldier Sailor Moon S']
12031,Kingdom,tv,7.93,70996,finished_airing,38,2012-06-04,2013-02-25,manga,206342,1695,0 days 00:25:00,0 days 15:50:00,r,TRUE,TRUE,2011-11-14 11:01:42+00:00,2022-04-18 04:10:35+00:00,2012,summer,2012-06-04,2013-02-25,monday,19:00:00,['Action'],"['Historical', 'Military']",['Seinen'],['Pierrot'],"['NHK', 'Sogo Vision']",['Funimation'],"China’s Warring States period, a raging dragon that would raze the land for 500 years, saw many kingdoms rise and fall, making way for the next generation of kings and generals to fight for supremacy. Eventually, seven powerful states emerged from the endless cycle of warfare.

In the kingdom of Qin, Xin, a war-orphaned slave, trains vigorously with fellow slave and best friend, Piao, who shares his proud dream of one day becoming a Great General of the Heavens. However, the two are suddenly forced to part ways when Piao is recruited to work in the royal palace by a retainer of the King.

After a fierce coup d'état unfolds, Piao returns to Xin, half dead, with a mission that will lead him to a meeting with China's young King, Ying Zheng, who bears a striking resemblance to Piao. Kingdom follows Xin as he takes his first steps into the great blood-soaked pages of China's history. He must carve his own path to glory on his long quest to become a Great General of the historic Seven Warring States.

[Written by MAL Rewrite]","On December 12, 2012 the manga won a Guinness World Record for manga written by the most people. The record was made possible due to its ""Social Kingdom"" Campaign where artists, fans, and voice actors redrew the entire 26th volume. Each of them picked 1 frame and redrew it and the top 100 would be given a special edition of the manga. (One Piece), (Naruto), (JoJo no Kimyou na Bouken) and many others were among the participants.",https://cdn.myanimelist.net/images/anime/13/39511l.jpg,https://myanimelist.net/anime/12031/Kingdom,https://www.youtube.com/watch?v=ZmDorgdAG4g,Kingdom,キングダム,[]
270,Hellsing,tv,7.49,359477,finished_airing,13,2001-10-11,2002-01-17,manga,701357,5998,0 days 00:23:00,0 days 04:59:00,r,TRUE,TRUE,2005-11-16 00:27:24+00:00,2022-04-18 02:39:53+00:00,2001,fall,2001-10-11,2002-01-17,,,"['Action', 'Horror', 'Supernatural']","['Adult Cast', 'Gore', 'Vampire']",['Seinen'],['Gonzo'],"['Fuji TV', 'Pioneer LDC']","['Funimation', 'Geneon Entertainment USA']","Hellsing, an organization specializing in dealing with supernatural threats, is called in to eliminate a vampire that is turning the villagers of Cheddar into ghouls. To put an end to this, the leader of the organization, Sir Integra Fairbrook Wingates Hellsing, dispatches her most formidable asset: a powerful vampire known as Alucard.

Armed with only a single handgun, Alucard wreaks havoc on the monsters plaguing Cheddar. However, a young police officer, Seras Victoria, gets caught up in the chaos and becomes mortally wounded as a result. Taking pity on the girl, Alucard gives her a choice: die as a human or live on as a vampire. Seras accepts his offer and begins a new life as a member of Hellsing.

Though it was her decision, Seras struggles with the fact that she is no longer human. Nevertheless, she must embrace being a creature of the night soon if she wants to survive on the front lines in the fight between humans and the supernatural.

[Written by MAL Rewrite]","Hellsing was based on Kouta Hirano’s manga of the same name. The anime utilizes the same characters but the story strongly deviates from the manga, which was still ongoing at the time of the anime’s creation.",https://cdn.myanimelist.net/images/anime/10/19956l.jpg,https://myanimelist.net/anime/270/Hellsing,https://www.youtube.com/watch?v=6m35QEOYXqU,Hellsing,Hellsing [ヘルシング],[]
1254,Saint Seiya,tv,7.75,99234,finished_airing,114,1986-10-11,1989-04-01,manga,182371,3914,0 days 00:24:00,1 days 21:36:00,pg_13,TRUE,TRUE,2006-08-06 06:46:32+00:00,2023-04-22 21:03:23+00:00,1986,fall,1986-10-11,1989-04-01,saturday,19:00:00,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",['Mythology'],['Shounen'],['Toei Animation'],[],"['ADV Films', 'DiC Entertainment', 'Flatiron Film Company']","In ancient times, a group of young men devoted their lives to protecting Athena, the Goddess of Wisdom and War. These men were capable of fighting without weapons—a swing of their fist alone was powerful enough to rip the very sky apart and shatter the earth beneath them. These brave heroes became known as Saints, as they could summon up the power of the Cosmos from within themselves.

Now, in present day, a new generation of Saints is about to come forth. The young and spirited Seiya is fighting a tough battle for the Sacred Armor of Pegasus, and he isn't about to let anyone get in the way of him and his prize. Six years of hard work and training pay off with his victory and new title as one of Athena's Saints.

But Seiya's endeavor doesn't end there. In fact, plenty of perils and dangerous enemies face him and the rest of the Saints throughout the series. What new quests await the heroes of the epic Saint Seiya saga?",The series won the 1987 Animage's Anime Grand Prix Award.,https://cdn.myanimelist.net/images/anime/1180/133782l.jpg,https://myanimelist.net/anime/1254/Saint_Seiya,https://www.youtube.com/watch?v=znQkHaf2Gg4,Saint Seiya: Knights of the Zodiac,聖闘士星矢(セイントセイヤ),"['Knights of the Zodiac', 'Zodiac Knights']"
